"player_id","pick","year","t_name","c_name","state"
1024,141,2019,"University of Michigan-Ann Arbor","Big Ten","MI"
244,141,2016,"University of Oklahoma","Big 12","OK"
244,141,2016,"University of Oklahoma","Big 12","OK"
244,141,2016,"University of Oklahoma","Big 12","OK"
244,141,2016,"University of Oklahoma","Big 12","OK"
245,142,2016,"Appalachian State University","SBC","NC"
503,142,2017,"Clemson University","ACC","SC"
763,142,2018,"Kansas State University","Big 12","KS"
1284,142,2020,"Liberty University","Independent","VA"
1284,142,2020,"Liberty University","ASUN","VA"
1284,142,2020,"Liberty University","ASUN","VA"
1284,142,2020,"Liberty University","Independent","VA"
1025,142,2019,"University of Washington","PAC-12","WA"
1025,142,2019,"University of Washington","PAC-12","WA"
1025,142,2019,"University of Washington","PAC-12","WA"
1025,142,2019,"University of Washington","PAC-12","WA"
1025,142,2019,"University of Washington","PAC-12","WA"
764,143,2018,"Purdue University - West Lafayette","Big Ten","IN"
246,143,2016,"Texas Tech University","Big 12","TX"
1285,143,2020,"University of Michigan-Ann Arbor","Big Ten","MI"
504,143,2017,"University of South Florida","AAC","FL"
1026,143,2019,"University of Wisconsin - Madison","Big Ten","WI"
1286,144,2020,"University of Miami","ACC","FL"
247,144,2016,"University of Missouri","SEC","MS"
765,144,2018,"University of Pennsylvania","Ivy League","PA"
1027,144,2019,"University of South Carolina","SEC","SC"
1287,145,2020,"Auburn University","SEC","AL"
766,145,2018,"University of Delaware","CAA","DE"
248,145,2016,"University of Georgia","SEC","GA"
507,145,2017,"University of Michigan-Ann Arbor","Big Ten","MI"
1028,145,2019,"University of Utah","PAC-12","UT"
249,146,2016,"Grand Valley State University","DIV-II","MI"
767,146,2018,"Oklahoma State University","Big 12","OK"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
1029,146,2019,"Pennsylvania State University","Big Ten","PA"
508,146,2017,"University of Iowa","Big Ten","IA"
1288,146,2020,"University of Wisconsin - Madison","Big Ten","WI"
1030,147,2019,"Florida State University","ACC","FL"
250,147,2016,"University of Maryland, College Park","Big Ten","MD"
250,147,2016,"University of Maryland, College Park","Big Ten","MD"
250,147,2016,"University of Maryland, College Park","Big Ten","MD"
250,147,2016,"University of Maryland, College Park","Big Ten","MD"
1290,147,2020,"University of Notre Dame","ACC","IN"
768,147,2018,"University of Virginia","ACC","VA"
768,147,2018,"University of Virginia","ACC","VA"
768,147,2018,"University of Virginia","ACC","VA"
768,147,2018,"University of Virginia","ACC","VA"
768,147,2018,"University of Virginia","ACC","VA"
510,148,2017,"Ohio University","MAC","OH"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
769,148,2018,"Pennsylvania State University","Big Ten","PA"
1291,148,2020,"Syracuse University","ACC","NY"
1031,148,2019,"University of Arkansas","SEC","AR"
251,148,2016,"University of California, Los Angeles","PAC-12","CA"
251,148,2016,"University of California, Los Angeles","PAC-12","CA"
251,148,2016,"University of California, Los Angeles","PAC-12","CA"
1292,149,2020,"Ball State University","MAC","IN"
1032,149,2019,"Clemson University","ACC","SC"
511,149,2017,"San Diego State University","MW","CA"
770,149,2018,"The University of Texas at Austin","Big 12","TX"
252,149,2016,"University of California, Los Angeles","PAC-12","CA"
252,149,2016,"University of California, Los Angeles","PAC-12","CA"
252,149,2016,"University of California, Los Angeles","PAC-12","CA"
512,150,2017,"Clemson University","ACC","SC"
253,150,2016,"Indiana State University","MVFC","IN"
1033,150,2019,"Texas A&M University","SEC","TX"
1033,150,2019,"Texas A&M University","SEC","TX"
771,150,2018,"University of Memphis","AAC","TN"
1293,150,2020,"University of Oregon","PAC-12","OR"
513,151,2017,"University of Iowa","Big Ten","IA"
1294,151,2020,"University of Virginia","ACC","VA"
1294,151,2020,"University of Virginia","ACC","VA"
1294,151,2020,"University of Virginia","ACC","VA"
1294,151,2020,"University of Virginia","ACC","VA"
1294,151,2020,"University of Virginia","ACC","VA"
1034,151,2019,"University of Wisconsin - Madison","Big Ten","WI"
254,151,2016,"Washington State University","PAC-12","WA"
255,152,2016,"Temple University","AAC","PA"
773,152,2018,"University of Arizona","PAC-12","AZ"
514,152,2017,"University of Miami","ACC","FL"
1035,152,2019,"University of Pittsburgh","ACC","PA"
1295,152,2020,"West Virginia University","Big 12","WV"
1036,153,2019,"The University of Alabama","SEC","AL"
515,153,2017,"University of Memphis","AAC","TN"
774,153,2018,"University of Oregon","PAC-12","OR"
1296,153,2020,"West Virginia University","Big 12","WV"
256,153,2016,"West Virginia University","Big 12","WV"
1037,154,2019,"Florida State University","ACC","FL"
775,154,2018,"Jacksonville State University","ASUN","AL"
516,154,2017,"University of Arkansas","SEC","AR"
257,154,2016,"University of California, Los Angeles","PAC-12","CA"
257,154,2016,"University of California, Los Angeles","PAC-12","CA"
257,154,2016,"University of California, Los Angeles","PAC-12","CA"
1297,154,2020,"University of North Carolina at Greensboro","SoCon","NC"
1038,155,2019,"The University of Alabama","SEC","AL"
776,155,2018,"University of California, Los Angeles","PAC-12","CA"
776,155,2018,"University of California, Los Angeles","PAC-12","CA"
776,155,2018,"University of California, Los Angeles","PAC-12","CA"
517,155,2017,"University of California, Los Angeles","PAC-12","CA"
517,155,2017,"University of California, Los Angeles","PAC-12","CA"
517,155,2017,"University of California, Los Angeles","PAC-12","CA"
258,155,2016,"University of North Dakota","MVFC","ND"
1298,155,2020,"University of Tulsa","AAC","OK"
1299,156,2020,"San Diego State University","MW","CA"
259,156,2016,"University of Arkansas","SEC","AR"
1039,156,2019,"University of Oregon","PAC-12","OR"
777,156,2018,"University of Wisconsin - Madison","Big Ten","WI"
518,156,2017,"University of Wyoming","MW","WY"
1300,157,2020,"Auburn University","SEC","AL"
778,157,2018,"Central Michigan University","MAC","MI"
260,157,2016,"Southern Utah University","Big Sky Conference","UT"
1040,157,2019,"University of Minnesota, Twin Cities","Big Ten","MN"
519,157,2017,"Vanderbilt University","SEC","TN"
520,158,2017,"Temple University","AAC","PA"
1041,158,2019,"University of Miami","ACC","FL"
261,158,2016,"University of South Carolina","SEC","SC"
779,158,2018,"University of Virginia","ACC","VA"
1301,158,2020,"University of Virginia","ACC","VA"
779,158,2018,"University of Virginia","ACC","VA"
779,158,2018,"University of Virginia","ACC","VA"
779,158,2018,"University of Virginia","ACC","VA"
1301,158,2020,"University of Virginia","ACC","VA"
779,158,2018,"University of Virginia","ACC","VA"
1301,158,2020,"University of Virginia","ACC","VA"
1301,158,2020,"University of Virginia","ACC","VA"
1301,158,2020,"University of Virginia","ACC","VA"
1302,159,2020,"Marshall University","C-USA","WV"
521,159,2017,"Texas A&M University","SEC","TX"
521,159,2017,"Texas A&M University","SEC","TX"
1042,159,2019,"University of Maryland, College Park","Big Ten","MD"
1042,159,2019,"University of Maryland, College Park","Big Ten","MD"
1042,159,2019,"University of Maryland, College Park","Big Ten","MD"
1042,159,2019,"University of Maryland, College Park","Big Ten","MD"
780,159,2018,"University of Northern Iowa","MVFC","IA"
262,159,2016,"West Virginia University","Big 12","WV"
522,160,2017,"Florida State University","ACC","FL"
1043,160,2019,"Texas A&M University","SEC","TX"
1043,160,2019,"Texas A&M University","SEC","TX"
263,160,2016,"University of Missouri","SEC","MS"
781,160,2018,"University of Oklahoma","Big 12","OK"
781,160,2018,"University of Oklahoma","Big 12","OK"
781,160,2018,"University of Oklahoma","Big 12","OK"
781,160,2018,"University of Oklahoma","Big 12","OK"
1303,160,2020,"University of Washington","PAC-12","WA"
1303,160,2020,"University of Washington","PAC-12","WA"
1303,160,2020,"University of Washington","PAC-12","WA"
1303,160,2020,"University of Washington","PAC-12","WA"
1303,160,2020,"University of Washington","PAC-12","WA"
264,161,2016,"Arizona State University","PAC-12","AZ"
523,161,2017,"Northwestern State University of Louisiana","SLC","LA"
1044,161,2019,"The University of Texas at Austin","Big 12","TX"
782,161,2018,"University of Maryland, College Park","Big Ten","MD"
782,161,2018,"University of Maryland, College Park","Big Ten","MD"
782,161,2018,"University of Maryland, College Park","Big Ten","MD"
782,161,2018,"University of Maryland, College Park","Big Ten","MD"
1304,161,2020,"University of Minnesota, Twin Cities","Big Ten","MN"
524,162,2017,"Boise State University","MW","ID"
265,162,2016,"Stanford University","PAC-12","CA"
783,162,2018,"University of California, Los Angeles","PAC-12","CA"
783,162,2018,"University of California, Los Angeles","PAC-12","CA"
783,162,2018,"University of California, Los Angeles","PAC-12","CA"
1305,162,2020,"University of Michigan-Ann Arbor","Big Ten","MI"
1045,162,2019,"University of South Carolina","SEC","SC"
525,163,2017,"Boston College","ACC","MA"
1306,163,2020,"Georgia Southern University","SBC","GA"
1046,163,2019,"Stanford University","PAC-12","CA"
266,163,2016,"University of California, Berkeley","PAC-12","CA"
784,163,2018,"Virginia Polytechnic Institute and State University","ACC","VA"
1307,164,2020,"Boise State University","MW","ID"
1047,164,2019,"Tarleton State University","WAC","TX"
267,164,2016,"Texas Christian University","Big 12","TX"
526,164,2017,"University of Utah","PAC-12","UT"
785,164,2018,"University of Wisconsin - Madison","Big Ten","WI"
786,165,2018,"North Carolina State University - Raleigh","ACC","NC"
1308,165,2020,"The University of Texas at Austin","Big 12","TX"
1048,165,2019,"University of Miami","ACC","FL"
527,165,2017,"University of San Diego","PFL","CA"
269,166,2016,"Clemson University","ACC","SC"
1049,166,2019,"University of North Dakota","MVFC","ND"
1309,166,2020,"University of Wisconsin - Madison","Big Ten","WI"
787,166,2018,"Virginia Polytechnic Institute and State University","ACC","VA"
528,166,2017,"West Virginia University","Big 12","WV"
788,167,2018,"Auburn University","SEC","AL"
1050,167,2019,"Northwestern State University of Louisiana","SLC","LA"
1310,167,2020,"University of Georgia","SEC","GA"
529,167,2017,"Youngstown State University","MVFC","OH"
271,168,2016,"Baylor University","Big 12","TX"
1311,168,2020,"Boise State University","MW","ID"
789,168,2018,"Ohio State University","Big Ten","OH"
1051,168,2019,"University of Georgia","SEC","GA"
530,168,2017,"Wake Forest University","ACC","NC"
272,169,2016,"Georgia Southern University","SBC","GA"
531,169,2017,"Oregon State University","PAC-12","OR"
1312,169,2020,"Temple University","AAC","PA"
790,169,2018,"University of Mississippi","SEC","MS"
1052,169,2019,"University of Wisconsin - Madison","Big Ten","WI"
273,170,2016,"Harvard University","Ivy League","MA"
1313,170,2020,"Texas Tech University","Big 12","TX"
1053,170,2019,"University of Oklahoma","Big 12","OK"
1053,170,2019,"University of Oklahoma","Big 12","OK"
1053,170,2019,"University of Oklahoma","Big 12","OK"
1053,170,2019,"University of Oklahoma","Big 12","OK"
532,170,2017,"University of South Florida","AAC","FL"
1054,171,2019,"Auburn University","SEC","AL"
274,171,2016,"University of Arkansas","SEC","AR"
533,171,2017,"University of Pittsburgh","ACC","PA"
1314,171,2020,"University of Rhode Island","CAA","RI"
792,171,2018,"Western Kentucky University","C-USA","KY"
275,172,2016,"Colorado State University","MW","CO"
1315,172,2020,"New Mexico State University","WAC","NM"
793,172,2018,"The University of Alabama","SEC","AL"
534,172,2017,"University of Georgia","SEC","GA"
1055,172,2019,"University of Washington","PAC-12","WA"
1055,172,2019,"University of Washington","PAC-12","WA"
1055,172,2019,"University of Washington","PAC-12","WA"
1055,172,2019,"University of Washington","PAC-12","WA"
1055,172,2019,"University of Washington","PAC-12","WA"
794,173,2018,"Florida State University","ACC","FL"
1316,173,2020,"Tulane University","AAC","LA"
1316,173,2020,"Tulane University","AAC","LA"
1056,173,2019,"University of North Carolina at Greensboro","SoCon","NC"
535,173,2017,"University of Utah","PAC-12","UT"
1058,174,2019,"California State University-Fresno","MW","CA"
536,174,2017,"Drake University","PFL","IA"
1317,174,2020,"North Carolina State University - Raleigh","ACC","NC"
277,174,2016,"University of Mississippi","SEC","MS"
795,174,2018,"University of South Florida","AAC","FL"
1059,175,2019,"Northern Illinois University","MAC","IL"
537,175,2017,"Purdue University - West Lafayette","Big Ten","IN"
797,175,2018,"Texas A&M University","SEC","TX"
797,175,2018,"Texas A&M University","SEC","TX"
278,175,2016,"The University of Akron","MAC","OH"
1318,175,2020,"University of Minnesota, Twin Cities","Big Ten","MN"
1060,176,2019,"Stanford University","PAC-12","CA"
1319,176,2020,"University of Miami","ACC","FL"
280,176,2016,"University of Nebraska - Lincoln","Big Ten","MA"
280,176,2016,"University of Nebraska - Lincoln","Big Ten","MA"
280,176,2016,"University of Nebraska - Lincoln","Big Ten","MA"
280,176,2016,"University of Nebraska - Lincoln","Big Ten","MA"
798,176,2018,"University of Tennessee","SEC","TN"
798,176,2018,"University of Tennessee","SEC","TN"
798,176,2018,"University of Tennessee","SEC","TN"
798,176,2018,"University of Tennessee","SEC","TN"
538,176,2017,"University of Utah","PAC-12","UT"
539,177,2017,"Louisiana Tech University","C-USA","LA"
1061,177,2019,"Rutgers University","Big Ten","NJ"
281,177,2016,"South Carolina State University","MEAC","SC"
1320,177,2020,"University of Michigan-Ann Arbor","Big Ten","MI"
799,177,2018,"Wake Forest University","ACC","NC"
800,178,2018,"Arizona State University","PAC-12","AZ"
282,178,2016,"Georgia Institute of Technology","ACC","GA"
540,178,2017,"Louisiana State University - Baton Rouge","SEC","LA"
1321,178,2020,"Wake Forest University","ACC","NC"
1062,178,2019,"Washington State University","PAC-12","WA"
283,179,2016,"Texas A&M University","SEC","TX"
283,179,2016,"Texas A&M University","SEC","TX"
801,179,2018,"Tulane University","AAC","LA"
801,179,2018,"Tulane University","AAC","LA"
1063,179,2019,"University of Georgia","SEC","GA"
541,179,2017,"University of North Carolina at Greensboro","SoCon","NC"
1322,179,2020,"University of Utah","PAC-12","UT"
802,180,2018,"Central Connecticut State University","NEC","CT"
1324,180,2020,"University of Kansas","Big 12","KS"
542,180,2017,"University of Miami","ACC","FL"
1325,181,2020,"California State University-Fresno","MW","CA"
285,181,2016,"The University of Montana","Big Sky Conference","MT"
1065,181,2019,"University of Miami","ACC","FL"
803,181,2018,"University of Utah","PAC-12","UT"
286,182,2016,"Navy","Independent","VA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
804,182,2018,"Pennsylvania State University","Big Ten","PA"
1066,182,2019,"Texas A&M University","SEC","TX"
1066,182,2019,"Texas A&M University","SEC","TX"
1326,182,2020,"University of Michigan-Ann Arbor","Big Ten","MI"
544,182,2017,"University of Texas at El Paso","C-USA","TX"
544,182,2017,"University of Texas at El Paso","C-USA","TX"
544,182,2017,"University of Texas at El Paso","C-USA","TX"
544,182,2017,"University of Texas at El Paso","C-USA","TX"
805,183,2018,"Arizona State University","PAC-12","AZ"
545,183,2017,"Georgia Southern University","SBC","GA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
1327,183,2020,"Pennsylvania State University","Big Ten","PA"
287,183,2016,"University of Oklahoma","Big 12","OK"
287,183,2016,"University of Oklahoma","Big 12","OK"
287,183,2016,"University of Oklahoma","Big 12","OK"
287,183,2016,"University of Oklahoma","Big 12","OK"
1067,183,2019,"Vanderbilt University","SEC","TN"
1328,184,2020,"Baylor University","Big 12","TX"
806,184,2018,"Florida State University","ACC","FL"
1068,184,2019,"Old Dominion University","C-USA","VA"
546,184,2017,"University of Nebraska - Lincoln","Big Ten","MA"
546,184,2017,"University of Nebraska - Lincoln","Big Ten","MA"
546,184,2017,"University of Nebraska - Lincoln","Big Ten","MA"
546,184,2017,"University of Nebraska - Lincoln","Big Ten","MA"
288,184,2016,"University of South Carolina","SEC","SC"
807,185,2018,"Clemson University","ACC","SC"
289,185,2016,"College of William and Mary","CAA","VA"
548,185,2017,"Florida State University","ACC","FL"
1329,185,2020,"Louisiana State University - Baton Rouge","SEC","LA"
1069,185,2019,"University of Toledo","MAC","OH"
808,186,2018,"Temple University","AAC","PA"
290,186,2016,"Texas Tech University","Big 12","TX"
1070,186,2019,"University of Maryland, College Park","Big Ten","MD"
1070,186,2019,"University of Maryland, College Park","Big Ten","MD"
1070,186,2019,"University of Maryland, College Park","Big Ten","MD"
1070,186,2019,"University of Maryland, College Park","Big Ten","MD"
1330,186,2020,"University of Notre Dame","ACC","IN"
549,186,2017,"Virginia Polytechnic Institute and State University","ACC","VA"
809,187,2018,"Clemson University","ACC","SC"
291,187,2016,"Indiana State University","MVFC","IN"
550,187,2017,"University of Cincinnati","AAC","OH"
1071,187,2019,"University of Colorado Boulder","PAC-12","CO"
1331,187,2020,"University of Michigan-Ann Arbor","Big Ten","MI"
1332,188,2020,"Georgia Southern University","SBC","GA"
292,188,2016,"The University of Texas at San Antonio","C-USA","TX"
292,188,2016,"The University of Texas at San Antonio","C-USA","TX"
292,188,2016,"The University of Texas at San Antonio","C-USA","TX"
551,188,2017,"University of Louisiana at Lafayette","SBC","LA"
810,188,2018,"University of Louisiana at Lafayette","SBC","LA"
1072,188,2019,"West Virginia University","Big 12","WV"
811,189,2018,"Boston College","ACC","MA"
1333,189,2020,"Oregon State University","PAC-12","OR"
293,189,2016,"Purdue University - West Lafayette","Big Ten","IN"
1073,189,2019,"Southeast Missouri State University","OVC","MO"
552,189,2017,"Tulane University","AAC","LA"
552,189,2017,"Tulane University","AAC","LA"
812,190,2018,"The University of Texas at Austin","Big 12","TX"
1074,190,2019,"University of Arkansas","SEC","AR"
1334,190,2020,"University of Georgia","SEC","GA"
294,190,2016,"University of Kentucky","SEC","KY"
553,190,2017,"University of Utah","PAC-12","UT"
554,191,2017,"Louisiana Tech University","C-USA","LA"
1335,191,2020,"Texas A&M University","SEC","TX"
1335,191,2020,"Texas A&M University","SEC","TX"
813,191,2018,"Texas Tech University","Big 12","TX"
295,191,2016,"University of Michigan-Ann Arbor","Big Ten","MI"
1075,191,2019,"University of Wyoming","MW","WY"
296,192,2016,"Texas Christian University","Big 12","TX"
1076,192,2019,"The University of Alabama","SEC","AL"
1336,192,2020,"University of Michigan-Ann Arbor","Big Ten","MI"
1077,193,2019,"Elon University","CAA","NC"
815,193,2018,"Indiana State University","MVFC","IN"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
1337,193,2020,"Pennsylvania State University","Big Ten","PA"
297,193,2016,"University of Arkansas","SEC","AR"
556,193,2017,"University of Oklahoma","Big 12","OK"
556,193,2017,"University of Oklahoma","Big 12","OK"
556,193,2017,"University of Oklahoma","Big 12","OK"
556,193,2017,"University of Oklahoma","Big 12","OK"
298,194,2016,"Colorado State University","MW","CO"
816,194,2018,"Louisiana State University - Baton Rouge","SEC","LA"
557,194,2017,"Oklahoma State University","Big 12","OK"
1338,194,2020,"University of Nebraska - Lincoln","Big Ten","MA"
1338,194,2020,"University of Nebraska - Lincoln","Big Ten","MA"
1338,194,2020,"University of Nebraska - Lincoln","Big Ten","MA"
1338,194,2020,"University of Nebraska - Lincoln","Big Ten","MA"
1078,194,2019,"University of Notre Dame","ACC","IN"
558,195,2017,"Boise State University","MW","ID"
1079,195,2019,"Central Michigan University","MAC","MI"
817,195,2018,"Rutgers University","Big Ten","NJ"
299,195,2016,"San Jose State University","MW","CA"
1339,195,2020,"Wake Forest University","ACC","NC"
300,196,2016,"Auburn University","SEC","AL"
1080,196,2019,"Rutgers University","Big Ten","NJ"
1340,196,2020,"Temple University","AAC","PA"
818,196,2018,"University of Central Arkansas","ASUN","AR"
559,196,2017,"University of Miami","ACC","FL"
301,197,2016,"Northwestern State University of Louisiana","SLC","LA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
1081,197,2019,"Pennsylvania State University","Big Ten","PA"
819,197,2018,"The University of Alabama","SEC","AL"
560,197,2017,"University of Michigan-Ann Arbor","Big Ten","MI"
1341,197,2020,"University of Utah","PAC-12","UT"
1342,198,2020,"University of Maryland, College Park","Big Ten","MD"
1342,198,2020,"University of Maryland, College Park","Big Ten","MD"
1342,198,2020,"University of Maryland, College Park","Big Ten","MD"
1342,198,2020,"University of Maryland, College Park","Big Ten","MD"
561,198,2017,"University of Mississippi","SEC","MS"
820,198,2018,"University of Tennessee","SEC","TN"
820,198,2018,"University of Tennessee","SEC","TN"
820,198,2018,"University of Tennessee","SEC","TN"
820,198,2018,"University of Tennessee","SEC","TN"
1082,198,2019,"University of Virginia","ACC","VA"
1082,198,2019,"University of Virginia","ACC","VA"
1082,198,2019,"University of Virginia","ACC","VA"
1082,198,2019,"University of Virginia","ACC","VA"
1082,198,2019,"University of Virginia","ACC","VA"
302,198,2016,"University of Wisconsin - Madison","Big Ten","WI"
1083,199,2019,"Mississippi State University","SEC","MS"
1343,199,2020,"Ohio State University","Big Ten","OH"
303,199,2016,"University of Mississippi","SEC","MS"
562,199,2017,"University of Wyoming","MW","WY"
821,199,2018,"Washington State University","PAC-12","WA"
304,200,2016,"Stanford University","PAC-12","CA"
1084,200,2019,"University of Houston","AAC","TX"
563,200,2017,"University of Pittsburgh","ACC","PA"
1344,200,2020,"University of Southern Mississippi","C-USA","MS"
822,200,2018,"Yale University","Ivy League","CT"
823,201,2018,"Louisiana Tech University","C-USA","LA"
1345,201,2020,"Southern Methodist University","AAC","TX"
305,201,2016,"University of Arkansas","SEC","AR"
1085,201,2019,"University of South Carolina","SEC","SC"
564,201,2017,"Virginia Polytechnic Institute and State University","ACC","VA"
1086,202,2019,"Ohio State University","Big Ten","OH"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
306,202,2016,"Pennsylvania State University","Big Ten","PA"
1346,202,2020,"University of California, Berkeley","PAC-12","CA"
565,202,2017,"University of Utah","PAC-12","UT"
824,202,2018,"University of Wisconsin - Madison","Big Ten","WI"
566,203,2017,"Coastal Carolina University","SBC","SC"
1347,203,2020,"Oregon State University","PAC-12","OR"
825,203,2018,"University of Nebraska - Lincoln","Big Ten","MA"
825,203,2018,"University of Nebraska - Lincoln","Big Ten","MA"
825,203,2018,"University of Nebraska - Lincoln","Big Ten","MA"
825,203,2018,"University of Nebraska - Lincoln","Big Ten","MA"
307,203,2016,"Virginia Polytechnic Institute and State University","ACC","VA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
308,204,2016,"Pennsylvania State University","Big Ten","PA"
1088,204,2019,"University of Miami","ACC","FL"
567,204,2017,"University of Mississippi","SEC","MS"
1348,204,2020,"University of Wyoming","MW","WY"
1089,205,2019,"Kansas State University","Big 12","KS"
309,205,2016,"Southeastern Louisiana University","SLC","LA"
568,205,2017,"University of Arkansas","SEC","AR"
827,205,2018,"University of Louisville","ACC","KY"
1349,205,2020,"University of Michigan-Ann Arbor","Big Ten","MI"
1350,206,2020,"Georgia Institute of Technology","ACC","GA"
1090,206,2019,"North Carolina State University - Raleigh","ACC","NC"
828,206,2018,"Texas Christian University","Big 12","TX"
310,206,2016,"University of Southern Mississippi","C-USA","MS"
569,206,2017,"Virginia Polytechnic Institute and State University","ACC","VA"
311,207,2016,"Louisiana Tech University","C-USA","LA"
1351,207,2020,"Oregon State University","PAC-12","OR"
1091,207,2019,"The University of Akron","MAC","OH"
570,207,2017,"University of Houston","AAC","TX"
829,207,2018,"University of Notre Dame","ACC","IN"
571,208,2017,"Auburn University","SEC","AL"
830,208,2018,"Boise State University","MW","ID"
1092,208,2019,"Bowling Green State University","MAC","OH"
312,208,2016,"Eastern Illinois University","OVC","IL"
1352,208,2020,"University of Oregon","PAC-12","OR"
1093,209,2019,"Florida State University","ACC","FL"
572,209,2017,"Georgia State University","SBC","GA"
1353,209,2020,"Indiana State University","MVFC","IN"
831,209,2018,"University of Southern Mississippi","C-USA","MS"
313,209,2016,"University of Virginia","ACC","VA"
313,209,2016,"University of Virginia","ACC","VA"
